,Fiscal Year,Region,Gender,Race/Ethnicity,Age Group,Different Race/Ethnicity as Adoptive Parent,Same Race/Ethnicity as Adoptive Parent,Disabling Condition: Drug or Alcohol,Disabling Condition: Emotionally Disturbed,Disabling Condition: Learning Disability,Disabling Condition: Medically Involved,Disabling Condition: Other,Disabling Condition: Physical,Children in Adoption Placements,Children Waiting on Adoption as of 8/31,Total Months Since Termination,Average Months Since Termination of Parental Rights,Removals,Victims,In Foster Care,In Other Substitute Care,In Substitute Care with Non-Relative,In Substitute Care with Relative
828,2016,11-Edinburg,Male,Hispanic,Six to Twelve Years Old,4.0,24.0,1.0,8.0,11.0,3.0,,2.0,32,73,1756,24.054794520547944,14.0,14.0,96.0,54.0,94.0,56.0
829,2016,2-Abilene,Female,African American,Birth to Five Years Old,3.0,,1.0,,,,,,3,1,7,7.0,10.0,10.0,8.0,4.0,8.0,4.0
830,2016,2-Abilene,Female,Anglo,Birth to Five Years Old,2.0,13.0,6.0,,,3.0,,1.0,15,8,35,4.375,10.0,10.0,43.0,27.0,35.0,35.0
831,2016,2-Abilene,Female,Anglo,Six to Twelve Years Old,1.0,6.0,,1.0,3.0,1.0,,,8,19,460,24.210526315789473,14.0,14.0,30.0,26.0,29.0,27.0
832,2016,2-Abilene,Female,Hispanic,Birth to Five Years Old,8.0,4.0,4.0,,,1.0,,,12,14,129,9.214285714285714,10.0,10.0,23.0,14.0,19.0,18.0
833,2016,2-Abilene,Female,Hispanic,Six to Twelve Years Old,4.0,2.0,1.0,2.0,2.0,1.0,,,8,12,192,16.0,14.0,14.0,24.0,23.0,24.0,23.0
834,2016,2-Abilene,Female,Other,Birth to Five Years Old,4.0,,,,,1.0,,,4,3,14,4.666666666666667,8.0,10.0,9.0,5.0,8.0,6.0
835,2016,2-Abilene,Male,Anglo,Birth to Five Years Old,5.0,14.0,5.0,,,2.0,,1.0,18,8,95,11.875,10.0,10.0,42.0,26.0,39.0,29.0
836,2016,2-Abilene,Male,Anglo,Six to Twelve Years Old,,6.0,,3.0,8.0,1.0,,,11,21,176,8.380952380952381,14.0,14.0,39.0,27.0,42.0,24.0
837,2016,2-Abilene,Male,Hispanic,Birth to Five Years Old,13.0,3.0,6.0,,2.0,,,1.0,17,8,85,10.625,10.0,10.0,22.0,21.0,19.0,24.0
838,2016,2-Abilene,Male,Hispanic,Six to Twelve Years Old,6.0,1.0,1.0,1.0,1.0,,,,6,17,396,23.294117647058822,14.0,14.0,32.0,22.0,30.0,24.0
839,2016,2-Abilene,Male,Other,Birth to Five Years Old,2.0,,1.0,,,,,,2,4,45,11.25,10.0,10.0,8.0,9.0,8.0,9.0
840,2016,3-Arlington,Female,African American,Birth to Five Years Old,33.0,43.0,17.0,2.0,8.0,6.0,,1.0,68,67,636,9.492537313432836,10.0,10.0,52.0,31.0,38.0,45.0
841,2016,3-Arlington,Female,African American,Six to Twelve Years Old,6.0,33.0,,7.0,5.0,2.0,,,31,61,1390,22.78688524590164,14.0,14.0,49.0,29.0,43.0,35.0
842,2016,3-Arlington,Female,Anglo,Birth to Five Years Old,20.0,98.0,29.0,1.0,6.0,2.0,,2.0,116,70,415,5.928571428571429,10.0,10.0,91.0,68.0,91.0,68.0
843,2016,3-Arlington,Female,Anglo,Six to Twelve Years Old,12.0,63.0,2.0,4.0,7.0,2.0,,1.0,72,47,891,18.95744680851064,14.0,14.0,108.0,74.0,108.0,74.0
844,2016,3-Arlington,Female,Hispanic,Birth to Five Years Old,62.0,22.0,15.0,2.0,7.0,5.0,,2.0,79,46,375,8.152173913043478,10.0,10.0,64.0,38.0,62.0,40.0
845,2016,3-Arlington,Female,Hispanic,Six to Twelve Years Old,47.0,19.0,2.0,3.0,5.0,1.0,,,55,61,925,15.163934426229508,14.0,14.0,62.0,51.0,61.0,52.0
846,2016,3-Arlington,Female,Other,Birth to Five Years Old,24.0,,2.0,,,,,,18,19,148,7.7894736842105265,10.0,10.0,31.0,22.0,29.0,24.0
847,2016,3-Arlington,Female,Other,Six to Twelve Years Old,15.0,,1.0,3.0,,,,,13,12,215,17.916666666666668,14.0,14.0,16.0,18.0,18.0,16.0
848,2016,3-Arlington,Male,African American,Birth to Five Years Old,30.0,53.0,20.0,1.0,6.0,6.0,,1.0,74,79,776,9.822784810126583,10.0,10.0,55.0,25.0,42.0,38.0
849,2016,3-Arlington,Male,African American,Six to Twelve Years Old,12.0,19.0,1.0,5.0,4.0,2.0,,,22,83,1870,22.53012048192771,14.0,14.0,57.0,29.0,56.0,30.0
850,2016,3-Arlington,Male,Anglo,Birth to Five Years Old,31.0,120.0,33.0,3.0,20.0,9.0,,4.0,144,77,492,6.3896103896103895,10.0,10.0,101.0,63.0,96.0,68.0
851,2016,3-Arlington,Male,Anglo,Six to Twelve Years Old,15.0,72.0,8.0,10.0,23.0,5.0,,2.0,92,85,1443,16.976470588235294,14.0,14.0,120.0,81.0,126.0,75.0
852,2016,3-Arlington,Male,Hispanic,Birth to Five Years Old,66.0,24.0,14.0,1.0,7.0,5.0,1.0,,82,62,630,10.161290322580646,10.0,10.0,74.0,37.0,69.0,42.0
853,2016,3-Arlington,Male,Hispanic,Six to Twelve Years Old,26.0,19.0,,3.0,6.0,1.0,,,43,63,1074,17.047619047619047,14.0,14.0,59.0,44.0,61.0,42.0
854,2016,3-Arlington,Male,Other,Birth to Five Years Old,20.0,,2.0,1.0,1.0,,,,15,14,92,6.571428571428571,10.0,10.0,34.0,31.0,33.0,32.0
855,2016,3-Arlington,Male,Other,Six to Twelve Years Old,12.0,,1.0,2.0,1.0,,,,11,21,566,26.952380952380953,12.0,14.0,26.0,21.0,28.0,19.0
856,2016,4-Tyler,Female,African American,Birth to Five Years Old,7.0,2.0,3.0,,,,,,7,17,142,8.352941176470589,10.0,10.0,26.0,25.0,22.0,29.0
857,2016,4-Tyler,Female,Anglo,Birth to Five Years Old,8.0,60.0,15.0,1.0,7.0,6.0,,,63,44,286,6.5,10.0,10.0,61.0,65.0,62.0,64.0
858,2016,4-Tyler,Female,Anglo,Six to Twelve Years Old,,30.0,3.0,4.0,6.0,1.0,,,31,34,574,16.88235294117647,14.0,14.0,66.0,64.0,68.0,62.0
859,2016,4-Tyler,Female,Hispanic,Birth to Five Years Old,13.0,2.0,3.0,,1.0,,,,14,6,25,4.166666666666667,10.0,10.0,13.0,22.0,13.0,22.0
860,2016,4-Tyler,Female,Hispanic,Six to Twelve Years Old,7.0,1.0,1.0,1.0,2.0,,,,10,9,166,18.444444444444443,14.0,14.0,17.0,16.0,14.0,19.0
861,2016,4-Tyler,Female,Other,Birth to Five Years Old,16.0,,1.0,,1.0,3.0,,,14,7,37,5.285714285714286,10.0,10.0,18.0,16.0,17.0,17.0
862,2016,4-Tyler,Male,African American,Birth to Five Years Old,11.0,6.0,4.0,,1.0,,,,17,17,139,8.176470588235293,10.0,10.0,32.0,30.0,28.0,34.0
863,2016,4-Tyler,Male,Anglo,Birth to Five Years Old,9.0,79.0,12.0,3.0,7.0,6.0,,1.0,90,28,171,6.107142857142857,10.0,10.0,58.0,74.0,61.0,71.0
864,2016,4-Tyler,Male,Anglo,Six to Twelve Years Old,1.0,31.0,1.0,5.0,8.0,,,,38,43,875,20.348837209302324,14.0,14.0,76.0,63.0,76.0,63.0
865,2016,4-Tyler,Male,Hispanic,Birth to Five Years Old,8.0,2.0,,,,,,1.0,8,13,74,5.6923076923076925,10.0,10.0,20.0,24.0,17.0,27.0
866,2016,4-Tyler,Male,Other,Birth to Five Years Old,15.0,,1.0,,1.0,1.0,,,12,9,82,9.11111111111111,10.0,10.0,20.0,17.0,17.0,20.0
867,2016,4-Tyler,Male,Other,Six to Twelve Years Old,8.0,,,,1.0,,,,9,6,192,32.0,14.0,14.0,16.0,19.0,18.0,17.0
868,2016,5-Beaumont,Female,African American,Birth to Five Years Old,3.0,10.0,1.0,2.0,3.0,4.0,,1.0,13,11,81,7.363636363636363,10.0,10.0,18.0,19.0,20.0,17.0
869,2016,5-Beaumont,Female,African American,Six to Twelve Years Old,,12.0,,3.0,2.0,1.0,,1.0,12,11,380,34.54545454545455,14.0,14.0,25.0,13.0,22.0,16.0
870,2016,5-Beaumont,Female,Anglo,Birth to Five Years Old,5.0,21.0,11.0,,2.0,2.0,,2.0,31,29,163,5.620689655172414,10.0,10.0,47.0,36.0,44.0,39.0
871,2016,5-Beaumont,Female,Anglo,Six to Twelve Years Old,3.0,10.0,,,4.0,,,,15,12,151,12.583333333333334,14.0,14.0,40.0,29.0,37.0,32.0
872,2016,5-Beaumont,Female,Other,Birth to Five Years Old,4.0,,,,1.0,1.0,,,4,6,45,7.5,8.0,10.0,7.0,10.0,8.0,9.0
873,2016,5-Beaumont,Male,African American,Birth to Five Years Old,6.0,14.0,5.0,,1.0,2.0,,,18,12,136,11.333333333333334,10.0,10.0,24.0,20.0,21.0,23.0
874,2016,5-Beaumont,Male,African American,Six to Twelve Years Old,,5.0,,1.0,1.0,,,,3,11,236,21.454545454545453,14.0,14.0,21.0,16.0,18.0,19.0
875,2016,5-Beaumont,Male,Anglo,Birth to Five Years Old,2.0,25.0,6.0,1.0,4.0,1.0,,,34,35,185,5.285714285714286,10.0,10.0,65.0,39.0,58.0,46.0
876,2016,5-Beaumont,Male,Anglo,Six to Twelve Years Old,8.0,9.0,,1.0,3.0,1.0,,,15,23,170,7.391304347826087,14.0,14.0,44.0,36.0,37.0,43.0
877,2016,5-Beaumont,Male,Hispanic,Birth to Five Years Old,4.0,,1.0,,,,,,4,6,64,10.666666666666666,8.0,10.0,10.0,7.0,9.0,8.0
878,2016,5-Beaumont,Male,Other,Birth to Five Years Old,4.0,,1.0,,,,,,3,4,17,4.25,8.0,10.0,10.0,6.0,7.0,9.0
879,2016,6-Houston,Female,African American,Birth to Five Years Old,18.0,82.0,14.0,3.0,10.0,15.0,,3.0,104,112,1089,9.723214285714286,10.0,10.0,29.0,30.0,29.0,30.0
880,2016,6-Houston,Female,African American,Six to Twelve Years Old,10.0,49.0,,16.0,20.0,4.0,,,55,80,1650,20.625,14.0,14.0,39.0,28.0,44.0,23.0
881,2016,6-Houston,Female,Anglo,Birth to Five Years Old,14.0,51.0,13.0,4.0,5.0,7.0,,,73,49,410,8.36734693877551,10.0,10.0,47.0,34.0,38.0,43.0
882,2016,6-Houston,Female,Anglo,Six to Twelve Years Old,12.0,33.0,1.0,11.0,4.0,3.0,,1.0,41,33,417,12.636363636363637,14.0,14.0,56.0,43.0,56.0,43.0
883,2016,6-Houston,Female,Hispanic,Birth to Five Years Old,56.0,35.0,16.0,1.0,4.0,5.0,,,84,53,359,6.773584905660377,10.0,10.0,37.0,32.0,34.0,35.0
884,2016,6-Houston,Female,Hispanic,Six to Twelve Years Old,27.0,25.0,,3.0,5.0,2.0,,1.0,46,44,689,15.659090909090908,14.0,14.0,47.0,30.0,47.0,30.0
885,2016,6-Houston,Female,Other,Birth to Five Years Old,26.0,,10.0,,1.0,1.0,,,24,15,77,5.133333333333334,10.0,10.0,20.0,12.0,18.0,14.0
886,2016,6-Houston,Female,Other,Six to Twelve Years Old,3.0,,,,1.0,1.0,,1.0,3,14,192,13.714285714285714,14.0,14.0,14.0,14.0,15.0,13.0
887,2016,6-Houston,Male,African American,Birth to Five Years Old,30.0,71.0,14.0,,9.0,4.0,,1.0,105,112,937,8.366071428571429,10.0,10.0,35.0,29.0,34.0,30.0
888,2016,6-Houston,Male,African American,Six to Twelve Years Old,9.0,45.0,3.0,8.0,21.0,4.0,,,61,112,3420,30.535714285714285,14.0,14.0,53.0,34.0,51.0,36.0
889,2016,6-Houston,Male,Anglo,Birth to Five Years Old,13.0,46.0,14.0,2.0,11.0,4.0,,2.0,57,56,298,5.321428571428571,10.0,10.0,55.0,34.0,49.0,40.0
890,2016,6-Houston,Male,Anglo,Six to Twelve Years Old,9.0,26.0,3.0,12.0,16.0,3.0,,2.0,53,45,1180,26.22222222222222,14.0,14.0,53.0,49.0,59.0,43.0
891,2016,6-Houston,Male,Hispanic,Birth to Five Years Old,49.0,37.0,7.0,1.0,4.0,5.0,1.0,2.0,77,77,617,8.012987012987013,10.0,10.0,47.0,29.0,41.0,35.0
892,2016,6-Houston,Male,Hispanic,Six to Twelve Years Old,26.0,16.0,1.0,3.0,10.0,2.0,,,41,61,1506,24.688524590163933,14.0,14.0,59.0,38.0,60.0,37.0
893,2016,6-Houston,Male,Other,Birth to Five Years Old,21.0,,4.0,,1.0,2.0,,,23,15,143,9.533333333333333,10.0,10.0,16.0,21.0,21.0,16.0
894,2016,6-Houston,Male,Other,Six to Twelve Years Old,9.0,,2.0,4.0,6.0,2.0,,,10,19,551,29.0,12.0,14.0,24.0,14.0,25.0,13.0
895,2016,7-Austin,Female,African American,Birth to Five Years Old,11.0,32.0,10.0,1.0,1.0,4.0,,,41,43,286,6.651162790697675,10.0,10.0,30.0,35.0,25.0,40.0
896,2016,7-Austin,Female,African American,Six to Twelve Years Old,8.0,14.0,1.0,4.0,7.0,1.0,,1.0,28,38,488,12.842105263157896,14.0,14.0,30.0,33.0,26.0,37.0
897,2016,7-Austin,Female,Anglo,Birth to Five Years Old,14.0,55.0,13.0,3.0,7.0,2.0,,2.0,66,63,363,5.761904761904762,10.0,10.0,69.0,73.0,57.0,85.0
898,2016,7-Austin,Female,Anglo,Six to Twelve Years Old,10.0,54.0,2.0,12.0,8.0,3.0,,,61,58,666,11.482758620689655,14.0,14.0,80.0,82.0,76.0,86.0
899,2016,7-Austin,Female,Hispanic,Birth to Five Years Old,60.0,38.0,17.0,3.0,4.0,1.0,,,103,70,508,7.257142857142857,10.0,10.0,56.0,63.0,51.0,68.0
900,2016,7-Austin,Female,Hispanic,Six to Twelve Years Old,25.0,21.0,1.0,3.0,5.0,1.0,,,41,44,607,13.795454545454545,14.0,14.0,50.0,62.0,52.0,60.0
901,2016,7-Austin,Female,Other,Birth to Five Years Old,30.0,,5.0,1.0,,,,,27,17,103,6.0588235294117645,10.0,10.0,19.0,31.0,18.0,32.0
902,2016,7-Austin,Female,Other,Six to Twelve Years Old,9.0,,1.0,,1.0,,,,7,8,93,11.625,14.0,14.0,14.0,20.0,13.0,21.0
903,2016,7-Austin,Male,African American,Birth to Five Years Old,18.0,15.0,7.0,,3.0,1.0,,,30,47,307,6.531914893617022,10.0,10.0,28.0,34.0,23.0,39.0
904,2016,7-Austin,Male,African American,Six to Twelve Years Old,13.0,11.0,,5.0,7.0,,,,25,34,438,12.882352941176471,14.0,14.0,39.0,29.0,34.0,34.0
905,2016,7-Austin,Male,Anglo,Birth to Five Years Old,16.0,62.0,15.0,1.0,10.0,4.0,,1.0,75,63,383,6.079365079365079,10.0,10.0,70.0,72.0,62.0,80.0
906,2016,7-Austin,Male,Anglo,Six to Twelve Years Old,8.0,46.0,5.0,1.0,5.0,4.0,,,53,61,756,12.39344262295082,14.0,14.0,61.0,71.0,60.0,72.0
907,2016,7-Austin,Male,Hispanic,Birth to Five Years Old,61.0,46.0,14.0,2.0,11.0,7.0,,1.0,110,68,439,6.455882352941177,10.0,10.0,58.0,58.0,50.0,66.0
908,2016,7-Austin,Male,Hispanic,Six to Twelve Years Old,31.0,30.0,3.0,5.0,7.0,2.0,,,58,54,739,13.685185185185185,14.0,14.0,56.0,61.0,62.0,55.0
909,2016,7-Austin,Male,Other,Birth to Five Years Old,27.0,,1.0,1.0,5.0,4.0,,,25,15,126,8.4,10.0,10.0,17.0,28.0,11.0,34.0
910,2016,7-Austin,Male,Other,Six to Twelve Years Old,18.0,,,2.0,4.0,1.0,,,15,11,99,9.0,14.0,14.0,17.0,21.0,14.0,24.0
911,2016,8-San Antonio,Female,African American,Birth to Five Years Old,8.0,14.0,2.0,,3.0,,,,22,12,48,4.0,10.0,10.0,18.0,9.0,18.0,9.0
912,2016,8-San Antonio,Female,Anglo,Birth to Five Years Old,15.0,27.0,12.0,2.0,,1.0,,,44,31,179,5.774193548387097,10.0,10.0,34.0,27.0,27.0,34.0
913,2016,8-San Antonio,Female,Anglo,Six to Twelve Years Old,11.0,9.0,,2.0,5.0,,,,21,31,535,17.258064516129032,14.0,14.0,52.0,34.0,43.0,43.0
914,2016,8-San Antonio,Female,Hispanic,Birth to Five Years Old,105.0,141.0,52.0,2.0,13.0,9.0,2.0,2.0,251,123,959,7.796747967479675,10.0,10.0,86.0,68.0,79.0,75.0
915,2016,8-San Antonio,Female,Hispanic,Six to Twelve Years Old,53.0,101.0,4.0,18.0,18.0,4.0,1.0,1.0,161,130,2124,16.338461538461537,14.0,14.0,109.0,78.0,100.0,87.0
916,2016,8-San Antonio,Female,Other,Birth to Five Years Old,6.0,,1.0,,,,,,3,5,33,6.6,8.0,10.0,10.0,12.0,10.0,12.0
917,2016,8-San Antonio,Male,African American,Birth to Five Years Old,10.0,12.0,6.0,,1.0,,,,18,10,67,6.7,10.0,10.0,17.0,11.0,15.0,13.0
918,2016,8-San Antonio,Male,African American,Six to Twelve Years Old,3.0,10.0,1.0,2.0,2.0,1.0,,,14,18,437,24.27777777777778,14.0,14.0,28.0,11.0,27.0,12.0
919,2016,8-San Antonio,Male,Anglo,Birth to Five Years Old,24.0,27.0,16.0,3.0,4.0,4.0,,,50,25,214,8.56,10.0,10.0,45.0,29.0,36.0,38.0
920,2016,8-San Antonio,Male,Anglo,Six to Twelve Years Old,6.0,26.0,3.0,11.0,11.0,,,,37,43,927,21.558139534883722,14.0,14.0,68.0,36.0,60.0,44.0
921,2016,8-San Antonio,Male,Hispanic,Birth to Five Years Old,94.0,154.0,59.0,2.0,10.0,3.0,1.0,2.0,254,142,1042,7.338028169014085,10.0,10.0,84.0,65.0,77.0,72.0
922,2016,8-San Antonio,Male,Hispanic,Six to Twelve Years Old,44.0,101.0,7.0,17.0,24.0,5.0,,1.0,156,171,2984,17.450292397660817,14.0,14.0,125.0,95.0,121.0,99.0
923,2016,8-San Antonio,Male,Other,Birth to Five Years Old,8.0,,1.0,,,,,,5,10,96,9.6,10.0,10.0,13.0,8.0,13.0,8.0
924,2016,9-Midland,Female,African American,Six to Twelve Years Old,2.0,1.0,,1.0,,,,,4,2,36,18.0,10.0,13.0,4.0,5.0,5.0,4.0
925,2016,9-Midland,Female,Anglo,Birth to Five Years Old,3.0,19.0,2.0,,,,,,22,13,136,10.461538461538462,10.0,10.0,13.0,26.0,13.0,26.0
926,2016,9-Midland,Female,Anglo,Six to Twelve Years Old,,17.0,,1.0,3.0,,,,21,16,248,15.5,14.0,14.0,17.0,28.0,14.0,31.0
927,2016,9-Midland,Female,Hispanic,Birth to Five Years Old,13.0,21.0,4.0,,1.0,,,,37,19,189,9.947368421052632,10.0,10.0,23.0,29.0,25.0,27.0
928,2016,9-Midland,Female,Hispanic,Six to Twelve Years Old,8.0,9.0,,3.0,1.0,,,,22,20,466,23.3,14.0,14.0,35.0,35.0,37.0,33.0
929,2016,9-Midland,Female,Other,Six to Twelve Years Old,1.0,,1.0,,,1.0,,,1,1,7,7.0,2.0,10.0,2.0,1.0,1.0,2.0
930,2016,9-Midland,Male,African American,Birth to Five Years Old,5.0,5.0,1.0,,,,,,12,6,42,7.0,4.0,9.0,7.0,4.0,7.0,4.0
931,2016,9-Midland,Male,Anglo,Birth to Five Years Old,6.0,17.0,2.0,1.0,1.0,,,,19,12,70,5.833333333333333,10.0,10.0,18.0,24.0,15.0,27.0
932,2016,9-Midland,Male,Anglo,Six to Twelve Years Old,1.0,12.0,1.0,4.0,3.0,,,,18,20,400,20.0,14.0,14.0,24.0,19.0,26.0,17.0
933,2016,9-Midland,Male,Hispanic,Birth to Five Years Old,14.0,9.0,4.0,1.0,2.0,2.0,,,28,24,176,7.333333333333333,10.0,10.0,36.0,38.0,34.0,40.0
934,2016,9-Midland,Male,Hispanic,Six to Twelve Years Old,13.0,9.0,,2.0,6.0,3.0,,1.0,31,30,704,23.466666666666665,14.0,14.0,41.0,39.0,45.0,35.0
935,2017,1-Lubbock,Female,African American,Birth to Five Years Old,6.0,5.0,3.0,,,1.0,,,10,10,55,5.5,10.0,10.0,17.0,13.0,14.0,16.0
936,2017,1-Lubbock,Female,African American,Six to Twelve Years Old,1.0,5.0,1.0,,,1.0,,,5,15,365,24.333333333333332,14.0,14.0,30.0,3.0,26.0,7.0
937,2017,1-Lubbock,Female,Anglo,Birth to Five Years Old,4.0,14.0,3.0,,,,,,16,29,117,4.0344827586206895,10.0,10.0,31.0,21.0,33.0,19.0
938,2017,1-Lubbock,Female,Anglo,Six to Twelve Years Old,2.0,20.0,,1.0,3.0,1.0,,,22,26,304,11.692307692307692,14.0,14.0,44.0,26.0,42.0,28.0
939,2017,1-Lubbock,Female,Hispanic,Birth to Five Years Old,23.0,27.0,1.0,,3.0,1.0,,1.0,50,49,283,5.775510204081633,10.0,10.0,46.0,47.0,47.0,46.0
940,2017,1-Lubbock,Female,Hispanic,Six to Twelve Years Old,21.0,19.0,,1.0,3.0,2.0,,,45,47,446,9.48936170212766,14.0,14.0,57.0,48.0,60.0,45.0
941,2017,1-Lubbock,Female,Other,Birth to Five Years Old,9.0,,,,1.0,,,,6,3,14,4.666666666666667,10.0,10.0,10.0,11.0,10.0,11.0
942,2017,1-Lubbock,Male,African American,Birth to Five Years Old,4.0,5.0,,,1.0,2.0,,,9,19,139,7.315789473684211,10.0,10.0,21.0,11.0,17.0,15.0
943,2017,1-Lubbock,Male,Anglo,Birth to Five Years Old,8.0,24.0,3.0,1.0,6.0,7.0,,,32,33,185,5.606060606060606,10.0,10.0,49.0,32.0,46.0,35.0
944,2017,1-Lubbock,Male,Anglo,Six to Twelve Years Old,4.0,12.0,1.0,4.0,4.0,,,,21,22,289,13.136363636363637,14.0,14.0,50.0,32.0,51.0,31.0
945,2017,1-Lubbock,Male,Hispanic,Birth to Five Years Old,29.0,28.0,9.0,1.0,3.0,1.0,,,62,42,143,3.4047619047619047,10.0,10.0,47.0,40.0,47.0,40.0
946,2017,1-Lubbock,Male,Hispanic,Six to Twelve Years Old,31.0,23.0,3.0,2.0,6.0,2.0,,,54,50,647,12.94,14.0,14.0,62.0,43.0,64.0,41.0
947,2017,1-Lubbock,Male,Other,Birth to Five Years Old,8.0,,,1.0,1.0,,,,5,4,29,7.25,10.0,10.0,14.0,8.0,14.0,8.0
948,2017,10-El Paso,Female,Hispanic,Birth to Five Years Old,8.0,10.0,1.0,,1.0,2.0,,2.0,18,10,40,4.0,10.0,10.0,12.0,6.0,10.0,8.0
949,2017,10-El Paso,Female,Hispanic,Six to Twelve Years Old,4.0,13.0,,1.0,5.0,1.0,,1.0,17,12,164,13.666666666666666,12.0,14.0,14.0,10.0,15.0,9.0
950,2017,10-El Paso,Male,Anglo,Birth to Five Years Old,4.0,,1.0,1.0,1.0,,,,4,3,15,5.0,6.0,10.0,3.0,2.0,3.0,2.0
951,2017,10-El Paso,Male,Anglo,Six to Twelve Years Old,1.0,1.0,,1.0,1.0,,,,2,1,32,32.0,2.0,14.0,3.0,1.0,2.0,2.0
952,2017,10-El Paso,Male,Hispanic,Birth to Five Years Old,14.0,9.0,4.0,1.0,3.0,,,,21,11,48,4.363636363636363,10.0,10.0,12.0,7.0,12.0,7.0
953,2017,10-El Paso,Male,Hispanic,Six to Twelve Years Old,3.0,17.0,,4.0,3.0,,,,21,5,196,39.2,14.0,14.0,16.0,9.0,18.0,7.0
954,2017,11-Edinburg,Female,Anglo,Birth to Five Years Old,4.0,5.0,2.0,,2.0,,,,9,5,66,13.2,10.0,10.0,19.0,14.0,17.0,16.0
955,2017,11-Edinburg,Female,Hispanic,Birth to Five Years Old,11.0,25.0,8.0,,2.0,2.0,,2.0,41,34,282,8.294117647058824,10.0,10.0,66.0,54.0,60.0,60.0
956,2017,11-Edinburg,Female,Hispanic,Six to Twelve Years Old,4.0,18.0,,2.0,1.0,1.0,,1.0,16,66,1658,25.12121212121212,14.0,14.0,79.0,46.0,70.0,55.0
957,2017,11-Edinburg,Male,African American,Six to Twelve Years Old,1.0,,,1.0,,,,,1,2,94,47.0,6.0,13.0,7.0,1.0,6.0,2.0
958,2017,11-Edinburg,Male,Anglo,Birth to Five Years Old,4.0,3.0,1.0,,1.0,,,,6,13,87,6.6923076923076925,10.0,10.0,24.0,11.0,23.0,12.0
959,2017,11-Edinburg,Male,Anglo,Six to Twelve Years Old,1.0,1.0,,,2.0,,,,2,10,170,17.0,14.0,14.0,20.0,15.0,21.0,14.0
960,2017,11-Edinburg,Male,Hispanic,Birth to Five Years Old,17.0,39.0,8.0,,6.0,1.0,,1.0,54,56,563,10.053571428571429,10.0,10.0,63.0,51.0,54.0,60.0
961,2017,11-Edinburg,Male,Hispanic,Six to Twelve Years Old,10.0,20.0,,5.0,11.0,2.0,,1.0,31,74,2198,29.7027027027027,14.0,14.0,80.0,59.0,81.0,58.0
962,2017,11-Edinburg,Male,Other,Six to Twelve Years Old,3.0,,,,1.0,1.0,,,3,1,20,20.0,12.0,13.0,6.0,2.0,6.0,2.0
963,2017,2-Abilene,Female,African American,Birth to Five Years Old,3.0,,2.0,,,,,,3,2,14,7.0,6.0,10.0,6.0,7.0,6.0,7.0
964,2017,2-Abilene,Female,Anglo,Birth to Five Years Old,2.0,20.0,5.0,1.0,1.0,1.0,,,23,19,81,4.2631578947368425,10.0,10.0,35.0,34.0,23.0,46.0
965,2017,2-Abilene,Female,Anglo,Six to Twelve Years Old,2.0,20.0,,4.0,8.0,4.0,,1.0,23,9,200,22.22222222222222,14.0,14.0,43.0,38.0,38.0,43.0
966,2017,2-Abilene,Female,Hispanic,Birth to Five Years Old,12.0,1.0,1.0,,1.0,,,,13,15,135,9.0,10.0,10.0,23.0,24.0,20.0,27.0
967,2017,2-Abilene,Female,Other,Birth to Five Years Old,5.0,,1.0,,,,,,3,4,12,3.0,8.0,10.0,7.0,3.0,6.0,4.0
968,2017,2-Abilene,Male,African American,Birth to Five Years Old,2.0,1.0,3.0,,,,,,3,5,46,9.2,10.0,10.0,10.0,4.0,8.0,6.0
969,2017,2-Abilene,Male,African American,Six to Twelve Years Old,1.0,,,,1.0,,,,1,1,11,11.0,14.0,14.0,8.0,4.0,9.0,3.0
970,2017,2-Abilene,Male,Anglo,Birth to Five Years Old,6.0,19.0,6.0,,,1.0,,1.0,26,22,131,5.954545454545454,10.0,10.0,42.0,37.0,32.0,47.0
971,2017,2-Abilene,Male,Anglo,Six to Twelve Years Old,3.0,4.0,,3.0,3.0,,,,11,15,196,13.066666666666666,14.0,14.0,48.0,36.0,43.0,41.0
972,2017,2-Abilene,Male,Hispanic,Birth to Five Years Old,15.0,2.0,2.0,1.0,2.0,,,,18,13,103,7.923076923076923,10.0,10.0,25.0,25.0,19.0,31.0
973,2017,2-Abilene,Male,Hispanic,Six to Twelve Years Old,9.0,,2.0,1.0,3.0,,,,8,17,388,22.823529411764707,14.0,14.0,34.0,27.0,28.0,33.0
974,2017,2-Abilene,Male,Other,Birth to Five Years Old,5.0,,1.0,,,,,,4,3,56,18.666666666666668,8.0,10.0,10.0,3.0,9.0,4.0
975,2017,2-Abilene,Male,Other,Six to Twelve Years Old,2.0,,,,1.0,,,,4,4,41,10.25,12.0,14.0,12.0,6.0,12.0,6.0
976,2017,3-Arlington,Female,African American,Birth to Five Years Old,29.0,54.0,17.0,1.0,6.0,2.0,,2.0,86,68,611,8.985294117647058,10.0,10.0,47.0,40.0,40.0,47.0
977,2017,3-Arlington,Female,African American,Six to Twelve Years Old,9.0,24.0,5.0,3.0,7.0,2.0,,,36,43,1039,24.162790697674417,14.0,14.0,49.0,29.0,42.0,36.0
978,2017,3-Arlington,Female,Anglo,Birth to Five Years Old,24.0,116.0,24.0,,6.0,7.0,,,139,67,397,5.925373134328358,10.0,10.0,88.0,67.0,80.0,75.0
