,Different Race/Ethnicity as Adoptive Parent,Same Race/Ethnicity as Adoptive Parent,Disabling Condition: Drug or Alcohol,Disabling Condition: Emotionally Disturbed,Disabling Condition: Learning Disability,Disabling Condition: Medically Involved,Disabling Condition: Other,Disabling Condition: Physical,Children in Adoption Placements,Children Waiting on Adoption as of 8/31,Total Months Since Termination,Average Months Since Termination of Parental Rights,Removals,Victims,In Foster Care,In Other Substitute Care,In Substitute Care with Non-Relative,In Substitute Care with Relative,Number of Consummated Adoptions,Number of Kids in Substitute Care,Percent of Kids in Consummated Adoptions,Fiscal Year_2010,Fiscal Year_2011,Fiscal Year_2012,Fiscal Year_2013,Fiscal Year_2014,Fiscal Year_2015,Fiscal Year_2016,Fiscal Year_2017,Fiscal Year_2018,Fiscal Year_2019,Region_1-Lubbock,Region_10-El Paso,Region_11-Edinburg,Region_2-Abilene,Region_3-Arlington,Region_4-Tyler,Region_5-Beaumont,Region_6-Houston,Region_7-Austin,Region_8-San Antonio,Region_9-Midland,Race/Ethnicity_African American,Race/Ethnicity_Anglo,Race/Ethnicity_Asian,Race/Ethnicity_Hispanic,Race/Ethnicity_Other,Age Group_Birth to Five Years Old,Age Group_Six to Twelve Years Old,Age Group_Thirteen to Seventeen Years Old,Gender_Female,Gender_Male
1545,11.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,8,48,1592,33.166666666666664,10.0,10.0,51.0,33.0,56.0,28.0,12.0,84.0,12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1546,31.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,24,19,94,4.947368421052632,10.0,10.0,34.0,28.0,39.0,23.0,0.0,62.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1547,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10,12,127,10.583333333333334,14.0,14.0,29.0,20.0,27.0,22.0,0.0,49.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1548,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,5,9,243,27.0,10.0,10.0,21.0,10.0,23.0,8.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1549,51.0,46.0,12.0,1.0,4.0,4.0,0.0,0.0,97,81,633,7.814814814814816,10.0,10.0,66.0,43.0,57.0,52.0,97.0,109.0,47.0873786407767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1550,17.0,19.0,0.0,7.0,10.0,1.0,0.0,0.0,43,67,1868,27.88059701492537,14.0,14.0,76.0,46.0,72.0,50.0,36.0,122.0,22.78481012658228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1551,3.0,11.0,0.0,4.0,5.0,2.0,0.0,2.0,15,49,2062,42.08163265306123,10.0,10.0,59.0,19.0,59.0,19.0,14.0,78.0,15.217391304347828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1552,35.0,108.0,21.0,0.0,3.0,4.0,0.0,4.0,134,71,354,4.985915492957746,10.0,10.0,102.0,69.0,95.0,76.0,143.0,171.0,45.54140127388535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1553,22.0,61.0,5.0,4.0,16.0,1.0,0.0,1.0,79,67,1607,23.98507462686567,14.0,14.0,117.0,63.0,111.0,69.0,83.0,180.0,31.55893536121673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1554,3.0,12.0,0.0,2.0,2.0,1.0,0.0,0.0,11,63,2128,33.77777777777778,10.0,10.0,100.0,28.0,107.0,21.0,15.0,128.0,10.48951048951049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1555,82.0,27.0,16.0,1.0,7.0,3.0,0.0,0.0,106,59,642,10.881355932203391,10.0,10.0,75.0,40.0,63.0,52.0,109.0,115.0,48.660714285714285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1556,41.0,14.0,0.0,6.0,9.0,1.0,0.0,0.0,48,55,1008,18.327272727272728,14.0,14.0,69.0,42.0,62.0,49.0,55.0,111.0,33.13253012048193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1557,14.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,11,34,1427,41.970588235294116,10.0,10.0,43.0,22.0,45.0,20.0,18.0,65.0,21.686746987951807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1558,41.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31,27,162,6.0,10.0,10.0,32.0,27.0,27.0,32.0,0.0,59.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1559,24.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,18,15,320,21.33333333333333,14.0,14.0,29.0,20.0,30.0,19.0,0.0,49.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1560,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4,10,548,54.8,10.0,10.0,27.0,7.0,29.0,5.0,0.0,34.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1561,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,9,14,113,8.071428571428571,10.0,10.0,34.0,38.0,32.0,40.0,7.0,72.0,8.860759493670885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1562,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4,9,138,15.333333333333336,14.0,14.0,17.0,27.0,15.0,29.0,4.0,44.0,8.333333333333332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1563,7.0,44.0,7.0,0.0,3.0,7.0,0.0,0.0,47,56,349,6.232142857142858,10.0,10.0,73.0,58.0,70.0,61.0,51.0,131.0,28.021978021978022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1564,9.0,24.0,1.0,5.0,7.0,0.0,0.0,0.0,34,42,535,12.738095238095234,14.0,14.0,67.0,52.0,67.0,52.0,33.0,119.0,21.710526315789476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1565,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,9,24,613,25.54166666666667,10.0,10.0,65.0,26.0,64.0,27.0,0.0,91.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1566,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,9,127,14.111111111111109,14.0,14.0,13.0,16.0,14.0,15.0,0.0,29.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1567,10.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,8,10,64,6.4,10.0,10.0,24.0,16.0,18.0,22.0,0.0,40.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1568,8.0,8.0,4.0,0.0,2.0,2.0,0.0,1.0,17,14,168,12.0,10.0,10.0,34.0,36.0,32.0,38.0,16.0,70.0,18.6046511627907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1569,6.0,6.0,0.0,1.0,2.0,1.0,0.0,1.0,10,9,100,11.111111111111109,14.0,14.0,31.0,25.0,31.0,25.0,12.0,56.0,17.647058823529413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1570,7.0,38.0,7.0,2.0,9.0,7.0,0.0,3.0,49,52,262,5.038461538461538,10.0,10.0,80.0,61.0,77.0,64.0,45.0,141.0,24.193548387096776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1571,8.0,21.0,1.0,5.0,8.0,3.0,0.0,1.0,31,54,845,15.648148148148149,14.0,14.0,74.0,66.0,74.0,66.0,29.0,140.0,17.159763313609467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1572,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,7,34,1322,38.882352941176464,10.0,10.0,73.0,20.0,71.0,22.0,8.0,93.0,7.920792079207921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1573,11.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,10,8,51,6.375,10.0,10.0,19.0,16.0,19.0,16.0,14.0,35.0,28.57142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1574,9.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,8,16,251,15.6875,14.0,14.0,28.0,17.0,28.0,17.0,10.0,45.0,18.181818181818183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1575,15.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,11,8,51,6.375,10.0,10.0,14.0,25.0,14.0,25.0,0.0,39.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1576,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8,6,36,6.0,14.0,14.0,18.0,13.0,18.0,13.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1577,3.0,17.0,1.0,0.0,3.0,1.0,0.0,0.0,22,21,174,8.285714285714286,10.0,10.0,25.0,21.0,22.0,24.0,20.0,46.0,30.303030303030305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1578,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,153,38.25,4.0,10.0,14.0,8.0,13.0,9.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1579,1.0,36.0,6.0,0.0,2.0,0.0,0.0,0.0,37,28,198,7.071428571428571,10.0,10.0,48.0,38.0,47.0,39.0,37.0,86.0,30.081300813008134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1580,0.0,24.0,2.0,3.0,1.0,1.0,0.0,0.0,23,30,395,13.166666666666664,14.0,14.0,48.0,43.0,48.0,43.0,0.0,91.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1581,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,6,11,335,30.45454545454545,10.0,10.0,26.0,18.0,24.0,20.0,8.0,44.0,15.384615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1582,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10,7,36,5.142857142857143,8.0,10.0,11.0,8.0,10.0,9.0,10.0,19.0,34.48275862068966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1583,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,5,79,15.8,4.0,10.0,11.0,6.0,10.0,7.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1584,3.0,20.0,2.0,0.0,0.0,1.0,0.0,1.0,23,9,71,7.888888888888888,10.0,10.0,26.0,24.0,28.0,22.0,23.0,50.0,31.506849315068493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1585,1.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,8,17,307,18.058823529411768,12.0,14.0,25.0,20.0,26.0,19.0,8.0,45.0,15.09433962264151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1586,3.0,33.0,8.0,1.0,2.0,2.0,0.0,2.0,34,35,167,4.771428571428571,10.0,10.0,54.0,41.0,52.0,43.0,36.0,95.0,27.480916030534353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1587,1.0,14.0,0.0,4.0,3.0,1.0,0.0,0.0,17,21,178,8.476190476190476,14.0,14.0,54.0,40.0,57.0,37.0,15.0,94.0,13.761467889908257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1588,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,8,18,438,24.33333333333333,8.0,10.0,39.0,16.0,41.0,14.0,7.0,55.0,11.29032258064516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1589,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7,3,20,6.666666666666668,10.0,10.0,12.0,5.0,11.0,6.0,7.0,17.0,29.166666666666668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1590,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,7,98,14.0,8.0,14.0,9.0,10.0,9.0,10.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1591,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,6,40,6.666666666666668,10.0,10.0,5.0,6.0,5.0,6.0,0.0,11.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1592,36.0,71.0,9.0,1.0,4.0,3.0,0.0,1.0,121,124,1042,8.403225806451612,10.0,10.0,35.0,33.0,37.0,31.0,107.0,68.0,61.142857142857146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1593,3.0,47.0,1.0,5.0,6.0,5.0,0.0,0.0,53,101,1761,17.435643564356436,14.0,14.0,43.0,37.0,41.0,39.0,50.0,80.0,38.46153846153847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1594,2.0,11.0,0.0,5.0,4.0,0.0,0.0,0.0,16,62,2718,43.838709677419345,10.0,10.0,49.0,21.0,54.0,16.0,13.0,70.0,15.66265060240964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
1595,20.0,53.0,8.0,0.0,5.0,3.0,0.0,0.0,77,68,551,8.102941176470589,10.0,10.0,50.0,43.0,39.0,54.0,73.0,93.0,43.97590361445783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1596,8.0,32.0,1.0,7.0,9.0,1.0,0.0,0.0,42,48,531,11.0625,14.0,14.0,67.0,38.0,60.0,45.0,40.0,105.0,27.586206896551722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1597,3.0,12.0,0.0,2.0,3.0,0.0,0.0,0.0,19,25,788,31.52,10.0,10.0,62.0,28.0,70.0,20.0,15.0,90.0,14.285714285714285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1598,48.0,30.0,12.0,0.0,4.0,3.0,0.0,1.0,88,99,875,8.838383838383841,10.0,10.0,41.0,38.0,40.0,39.0,78.0,79.0,49.681528662420384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1599,28.0,15.0,1.0,6.0,5.0,3.0,0.0,1.0,55,99,1147,11.585858585858588,14.0,14.0,57.0,52.0,59.0,50.0,43.0,109.0,28.289473684210524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1600,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,12,40,772,19.3,10.0,10.0,52.0,30.0,59.0,23.0,8.0,82.0,8.88888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1601,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,14,63,4.5,10.0,10.0,18.0,15.0,14.0,19.0,0.0,33.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1602,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,10,210,21.0,14.0,14.0,22.0,14.0,17.0,19.0,0.0,36.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
1603,41.0,91.0,15.0,0.0,10.0,7.0,0.0,3.0,143,163,1420,8.71165644171779,10.0,10.0,40.0,34.0,35.0,39.0,132.0,74.0,64.07766990291263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1604,11.0,40.0,3.0,8.0,15.0,1.0,0.0,0.0,63,120,3476,28.966666666666665,14.0,14.0,55.0,38.0,55.0,38.0,51.0,93.0,35.41666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1605,2.0,11.0,1.0,4.0,4.0,0.0,0.0,0.0,14,69,3909,56.65217391304348,10.0,10.0,47.0,16.0,49.0,14.0,13.0,63.0,17.105263157894736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1606,13.0,43.0,12.0,0.0,5.0,4.0,0.0,1.0,64,70,499,7.128571428571429,10.0,10.0,58.0,39.0,45.0,52.0,56.0,97.0,36.60130718954248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1607,7.0,39.0,2.0,6.0,11.0,1.0,0.0,0.0,38,53,825,15.566037735849054,14.0,14.0,64.0,42.0,58.0,48.0,46.0,106.0,30.263157894736842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1608,4.0,7.0,2.0,4.0,6.0,1.0,0.0,0.0,14,35,1516,43.31428571428572,10.0,10.0,67.0,27.0,72.0,22.0,11.0,94.0,10.476190476190476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1609,46.0,28.0,10.0,2.0,6.0,5.0,0.0,1.0,86,91,698,7.670329670329671,10.0,10.0,39.0,34.0,39.0,34.0,74.0,73.0,50.34013605442177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1610,14.0,16.0,1.0,2.0,9.0,2.0,0.0,1.0,41,96,1373,14.302083333333336,14.0,14.0,66.0,41.0,66.0,41.0,30.0,107.0,21.897810218978105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1611,6.0,6.0,0.0,2.0,3.0,3.0,0.0,0.0,8,44,1851,42.06818181818182,8.0,10.0,48.0,23.0,48.0,23.0,12.0,71.0,14.457831325301203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1612,21.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,23,12,121,10.083333333333334,10.0,10.0,19.0,22.0,16.0,25.0,0.0,41.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1613,10.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,13,6,145,24.16666666666667,14.0,14.0,18.0,20.0,19.0,19.0,0.0,38.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1614,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,15,719,47.93333333333333,6.0,8.0,19.0,7.0,20.0,6.0,0.0,26.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1615,12.0,30.0,5.0,0.0,2.0,2.0,0.0,0.0,38,60,357,5.95,10.0,10.0,35.0,41.0,30.0,46.0,42.0,76.0,35.59322033898305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1616,2.0,12.0,0.0,1.0,1.0,2.0,0.0,0.0,9,46,599,13.021739130434785,14.0,14.0,44.0,42.0,41.0,45.0,14.0,86.0,14.000000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1617,2.0,8.0,1.0,4.0,2.0,1.0,0.0,0.0,9,22,721,32.77272727272727,10.0,10.0,46.0,22.0,45.0,23.0,10.0,68.0,12.82051282051282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
1618,19.0,55.0,14.0,1.0,4.0,2.0,0.0,3.0,74,64,264,4.125,10.0,10.0,72.0,75.0,59.0,88.0,74.0,147.0,33.4841628959276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1619,9.0,53.0,2.0,6.0,10.0,4.0,0.0,0.0,63,42,373,8.880952380952381,14.0,14.0,68.0,66.0,63.0,71.0,62.0,134.0,31.63265306122449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1620,3.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,21,31,664,21.41935483870968,10.0,10.0,81.0,34.0,83.0,32.0,19.0,115.0,14.17910447761194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1621,73.0,31.0,11.0,1.0,5.0,2.0,0.0,1.0,99,71,444,6.253521126760563,10.0,10.0,50.0,61.0,45.0,66.0,104.0,111.0,48.372093023255815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1622,24.0,21.0,1.0,2.0,6.0,2.0,0.0,0.0,46,64,942,14.71875,14.0,14.0,55.0,64.0,54.0,65.0,45.0,119.0,27.439024390243905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1623,11.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,17,39,697,17.871794871794872,10.0,10.0,52.0,44.0,57.0,39.0,18.0,96.0,15.789473684210526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1624,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,14,14,75,5.357142857142857,10.0,10.0,28.0,32.0,22.0,38.0,0.0,60.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1625,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,10,104,10.4,14.0,14.0,10.0,20.0,9.0,21.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1626,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,7,69,9.857142857142858,10.0,10.0,15.0,7.0,16.0,6.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1627,26.0,32.0,8.0,0.0,1.0,2.0,0.0,0.0,55,61,472,7.737704918032787,10.0,10.0,40.0,39.0,41.0,38.0,58.0,79.0,42.33576642335766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1628,8.0,15.0,1.0,6.0,6.0,0.0,0.0,0.0,21,42,498,11.857142857142858,14.0,14.0,46.0,44.0,44.0,46.0,23.0,90.0,20.353982300884958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1629,19.0,50.0,9.0,3.0,9.0,3.0,0.0,3.0,71,66,374,5.666666666666668,10.0,10.0,80.0,78.0,70.0,88.0,69.0,158.0,30.396475770925107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1630,8.0,29.0,0.0,4.0,10.0,1.0,0.0,0.0,38,57,639,11.210526315789476,14.0,14.0,76.0,75.0,76.0,75.0,37.0,151.0,19.680851063829788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1631,4.0,8.0,0.0,3.0,4.0,1.0,0.0,0.0,12,40,888,22.2,10.0,10.0,90.0,45.0,92.0,43.0,12.0,135.0,8.16326530612245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1632,63.0,42.0,12.0,4.0,8.0,3.0,0.0,0.0,101,79,583,7.3797468354430364,10.0,10.0,62.0,62.0,50.0,74.0,105.0,124.0,45.851528384279476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1633,29.0,24.0,2.0,3.0,11.0,3.0,0.0,0.0,53,60,767,12.783333333333333,14.0,14.0,68.0,63.0,62.0,69.0,53.0,131.0,28.804347826086957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
