Fiscal Year,Region Code,Region,Confirmed Victims,Gender,Race/Ethnicity,Age,Victims
2019,002,2-Abilene,Not Confirmed,Female,African American,16,18
2019,002,2-Abilene,Not Confirmed,Female,African American,17,7
2019,002,2-Abilene,Not Confirmed,Female,African American,18,1
2019,002,2-Abilene,Not Confirmed,Female,African American,2,24
2019,002,2-Abilene,Not Confirmed,Female,African American,3,15
2019,002,2-Abilene,Not Confirmed,Female,African American,4,25
2019,002,2-Abilene,Not Confirmed,Female,African American,5,19
2019,002,2-Abilene,Not Confirmed,Female,African American,6,10
2019,002,2-Abilene,Not Confirmed,Female,African American,7,15
2019,002,2-Abilene,Not Confirmed,Female,African American,8,22
2019,002,2-Abilene,Not Confirmed,Female,African American,9,15
2019,002,2-Abilene,Not Confirmed,Female,Anglo,0,147
2019,002,2-Abilene,Not Confirmed,Female,Anglo,1,86
2019,002,2-Abilene,Not Confirmed,Female,Anglo,10,80
2019,002,2-Abilene,Not Confirmed,Female,Anglo,11,75
2019,002,2-Abilene,Not Confirmed,Female,Anglo,12,77
2019,002,2-Abilene,Not Confirmed,Female,Anglo,13,75
2019,002,2-Abilene,Not Confirmed,Female,Anglo,14,82
2019,002,2-Abilene,Not Confirmed,Female,Anglo,15,73
2019,002,2-Abilene,Not Confirmed,Female,Anglo,16,54
2019,002,2-Abilene,Not Confirmed,Female,Anglo,17,50
2019,002,2-Abilene,Not Confirmed,Female,Anglo,2,108
2019,002,2-Abilene,Not Confirmed,Female,Anglo,3,119
2019,002,2-Abilene,Not Confirmed,Female,Anglo,4,113
2019,002,2-Abilene,Not Confirmed,Female,Anglo,5,134
2019,002,2-Abilene,Not Confirmed,Female,Anglo,6,93
2019,002,2-Abilene,Not Confirmed,Female,Anglo,7,78
2019,002,2-Abilene,Not Confirmed,Female,Anglo,8,93
2019,002,2-Abilene,Not Confirmed,Female,Anglo,9,74
2019,002,2-Abilene,Not Confirmed,Female,Anglo,Over 18,1
2019,002,2-Abilene,Not Confirmed,Female,Asian,0,1
2019,002,2-Abilene,Not Confirmed,Female,Asian,1,1
2019,002,2-Abilene,Not Confirmed,Female,Asian,11,1
2019,002,2-Abilene,Not Confirmed,Female,Asian,14,1
2019,002,2-Abilene,Not Confirmed,Female,Asian,3,1
2019,002,2-Abilene,Not Confirmed,Female,Asian,7,1
2019,002,2-Abilene,Not Confirmed,Female,Asian,8,1
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,0,94
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,1,58
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,10,71
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,11,44
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,12,55
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,13,64
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,14,43
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,15,46
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,16,41
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,17,28
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,18,2
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,2,65
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,3,58
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,4,88
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,5,70
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,6,60
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,7,53
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,8,70
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,9,45
2019,002,2-Abilene,Not Confirmed,Female,Hispanic,Over 18,1
2019,002,2-Abilene,Not Confirmed,Female,Native American,0,1
2019,002,2-Abilene,Not Confirmed,Female,Native American,15,1
2019,002,2-Abilene,Not Confirmed,Female,Native American,2,1
2019,002,2-Abilene,Not Confirmed,Female,Other,0,24
2019,002,2-Abilene,Not Confirmed,Female,Other,1,22
2019,002,2-Abilene,Not Confirmed,Female,Other,10,12
2019,002,2-Abilene,Not Confirmed,Female,Other,11,7
2019,002,2-Abilene,Not Confirmed,Female,Other,12,4
2019,002,2-Abilene,Not Confirmed,Female,Other,13,9
2019,002,2-Abilene,Not Confirmed,Female,Other,14,6
2019,002,2-Abilene,Not Confirmed,Female,Other,15,5
2019,002,2-Abilene,Not Confirmed,Female,Other,16,4
2019,002,2-Abilene,Not Confirmed,Female,Other,17,2
2019,002,2-Abilene,Not Confirmed,Female,Other,2,9
2019,002,2-Abilene,Not Confirmed,Female,Other,3,20
2019,002,2-Abilene,Not Confirmed,Female,Other,4,20
2019,002,2-Abilene,Not Confirmed,Female,Other,5,17
2019,002,2-Abilene,Not Confirmed,Female,Other,6,10
2019,002,2-Abilene,Not Confirmed,Female,Other,7,12
2019,002,2-Abilene,Not Confirmed,Female,Other,8,11
2019,002,2-Abilene,Not Confirmed,Female,Other,9,12
2019,002,2-Abilene,Not Confirmed,Male,African American,0,45
2019,002,2-Abilene,Not Confirmed,Male,African American,1,21
2019,002,2-Abilene,Not Confirmed,Male,African American,10,12
2019,002,2-Abilene,Not Confirmed,Male,African American,11,10
2019,002,2-Abilene,Not Confirmed,Male,African American,12,9
2019,002,2-Abilene,Not Confirmed,Male,African American,13,14
2019,002,2-Abilene,Not Confirmed,Male,African American,14,13
2019,002,2-Abilene,Not Confirmed,Male,African American,15,9
2019,002,2-Abilene,Not Confirmed,Male,African American,16,14
2019,002,2-Abilene,Not Confirmed,Male,African American,17,6
2019,002,2-Abilene,Not Confirmed,Male,African American,2,15
2019,002,2-Abilene,Not Confirmed,Male,African American,3,22
2019,002,2-Abilene,Not Confirmed,Male,African American,4,25
2019,002,2-Abilene,Not Confirmed,Male,African American,5,37
2019,002,2-Abilene,Not Confirmed,Male,African American,6,16
2019,002,2-Abilene,Not Confirmed,Male,African American,7,20
2019,002,2-Abilene,Not Confirmed,Male,African American,8,11
2019,002,2-Abilene,Not Confirmed,Male,African American,9,19
2019,002,2-Abilene,Not Confirmed,Male,Anglo,0,143
2019,002,2-Abilene,Not Confirmed,Male,Anglo,1,94
2019,002,2-Abilene,Not Confirmed,Male,Anglo,10,89
2019,002,2-Abilene,Not Confirmed,Male,Anglo,11,77
2019,002,2-Abilene,Not Confirmed,Male,Anglo,12,69
2019,002,2-Abilene,Not Confirmed,Male,Anglo,13,70
2019,002,2-Abilene,Not Confirmed,Male,Anglo,14,52
2019,002,2-Abilene,Not Confirmed,Male,Anglo,15,53
2019,002,2-Abilene,Not Confirmed,Male,Anglo,16,54
2019,002,2-Abilene,Not Confirmed,Male,Anglo,17,31
2019,002,2-Abilene,Not Confirmed,Male,Anglo,18,1
2019,002,2-Abilene,Not Confirmed,Male,Anglo,2,109
2019,002,2-Abilene,Not Confirmed,Male,Anglo,3,102
2019,002,2-Abilene,Not Confirmed,Male,Anglo,4,137
2019,002,2-Abilene,Not Confirmed,Male,Anglo,5,129
2019,002,2-Abilene,Not Confirmed,Male,Anglo,6,120
2019,002,2-Abilene,Not Confirmed,Male,Anglo,7,96
2019,002,2-Abilene,Not Confirmed,Male,Anglo,8,96
2019,002,2-Abilene,Not Confirmed,Male,Anglo,9,92
2019,002,2-Abilene,Not Confirmed,Male,Anglo,Over 18,2
2019,002,2-Abilene,Not Confirmed,Male,Asian,13,1
2019,002,2-Abilene,Not Confirmed,Male,Asian,3,1
2019,002,2-Abilene,Not Confirmed,Male,Asian,4,1
2019,002,2-Abilene,Not Confirmed,Male,Asian,5,2
2019,002,2-Abilene,Not Confirmed,Male,Asian,6,3
2019,002,2-Abilene,Not Confirmed,Male,Asian,7,1
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,0,107
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,1,74
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,10,59
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,11,47
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,12,46
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,13,50
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,14,33
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,15,25
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,16,25
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,17,12
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,2,65
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,3,70
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,4,72
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,5,78
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,6,54
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,7,53
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,8,48
2019,002,2-Abilene,Not Confirmed,Male,Hispanic,9,54
2019,002,2-Abilene,Not Confirmed,Male,Native American,15,1
2019,002,2-Abilene,Not Confirmed,Male,Native American,3,1
2019,002,2-Abilene,Not Confirmed,Male,Native American,5,1
2019,002,2-Abilene,Not Confirmed,Male,Native American,6,1
2019,002,2-Abilene,Not Confirmed,Male,Native American,7,2
2019,002,2-Abilene,Not Confirmed,Male,Other,0,34
2019,002,2-Abilene,Not Confirmed,Male,Other,1,24
2019,002,2-Abilene,Not Confirmed,Male,Other,10,20
2019,002,2-Abilene,Not Confirmed,Male,Other,11,5
2019,002,2-Abilene,Not Confirmed,Male,Other,12,11
2019,002,2-Abilene,Not Confirmed,Male,Other,13,7
2019,002,2-Abilene,Not Confirmed,Male,Other,14,9
2019,002,2-Abilene,Not Confirmed,Male,Other,15,9
2019,002,2-Abilene,Not Confirmed,Male,Other,16,1
2019,002,2-Abilene,Not Confirmed,Male,Other,17,3
2019,002,2-Abilene,Not Confirmed,Male,Other,18,1
2019,002,2-Abilene,Not Confirmed,Male,Other,2,21
2019,002,2-Abilene,Not Confirmed,Male,Other,3,24
2019,002,2-Abilene,Not Confirmed,Male,Other,4,19
2019,002,2-Abilene,Not Confirmed,Male,Other,5,15
2019,002,2-Abilene,Not Confirmed,Male,Other,6,14
2019,002,2-Abilene,Not Confirmed,Male,Other,7,20
2019,002,2-Abilene,Not Confirmed,Male,Other,8,12
2019,002,2-Abilene,Not Confirmed,Male,Other,9,9
2019,002,2-Abilene,Not Confirmed,Male,Other,Over 18,1
2019,002,2-Abilene,Not Confirmed,Unknown,African American,0,3
2019,002,2-Abilene,Not Confirmed,Unknown,African American,11,1
2019,002,2-Abilene,Not Confirmed,Unknown,African American,12,1
2019,002,2-Abilene,Not Confirmed,Unknown,African American,2,1
2019,002,2-Abilene,Not Confirmed,Unknown,African American,4,1
2019,002,2-Abilene,Not Confirmed,Unknown,African American,6,1
2019,002,2-Abilene,Not Confirmed,Unknown,African American,9,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,0,4
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,1,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,10,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,11,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,12,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,13,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,14,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,15,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,17,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,2,2
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,4,3
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,5,3
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,7,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,9,1
2019,002,2-Abilene,Not Confirmed,Unknown,Anglo,Unknown,1
2019,002,2-Abilene,Not Confirmed,Unknown,Asian,1,1
2019,002,2-Abilene,Not Confirmed,Unknown,Hispanic,0,2
2019,002,2-Abilene,Not Confirmed,Unknown,Hispanic,1,2
2019,002,2-Abilene,Not Confirmed,Unknown,Hispanic,15,1
2019,002,2-Abilene,Not Confirmed,Unknown,Hispanic,4,1
2019,002,2-Abilene,Not Confirmed,Unknown,Hispanic,5,1
2019,002,2-Abilene,Not Confirmed,Unknown,Hispanic,6,1
2019,002,2-Abilene,Not Confirmed,Unknown,Hispanic,7,2
2019,002,2-Abilene,Not Confirmed,Unknown,Hispanic,9,1
2019,002,2-Abilene,Not Confirmed,Unknown,Other,0,1
2019,002,2-Abilene,Not Confirmed,Unknown,Other,6,1
2019,002,2-Abilene,Not Confirmed,Unknown,Other,8,1
2019,002,2-Abilene,Not Confirmed,Unknown,Other,Unknown,3
2019,002,2-Abilene,Confirmed Victim,Female,African American,0,23
2019,002,2-Abilene,Confirmed Victim,Female,African American,1,7
2019,002,2-Abilene,Confirmed Victim,Female,African American,10,5
2019,002,2-Abilene,Confirmed Victim,Female,African American,11,5
2019,002,2-Abilene,Confirmed Victim,Female,African American,12,2
2019,002,2-Abilene,Confirmed Victim,Female,African American,13,2
2019,002,2-Abilene,Confirmed Victim,Female,African American,14,6
2019,002,2-Abilene,Confirmed Victim,Female,African American,15,7
2019,002,2-Abilene,Confirmed Victim,Female,African American,16,2
2019,002,2-Abilene,Confirmed Victim,Female,African American,17,1
2019,002,2-Abilene,Confirmed Victim,Female,African American,2,14
2019,002,2-Abilene,Confirmed Victim,Female,African American,3,5
2019,002,2-Abilene,Confirmed Victim,Female,African American,4,8
2019,002,2-Abilene,Confirmed Victim,Female,African American,5,3
2019,002,2-Abilene,Confirmed Victim,Female,African American,6,5
2019,002,2-Abilene,Confirmed Victim,Female,African American,7,6
2019,002,2-Abilene,Confirmed Victim,Female,African American,8,2
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,0,121
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,1,46
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,10,36
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,11,28
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,12,29
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,13,29
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,14,21
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,15,29
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,16,24
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,17,10
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,2,47
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,3,47
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,4,41
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,5,42
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,6,42
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,7,32
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,8,38
2019,002,2-Abilene,Confirmed Victim,Female,Anglo,9,28
2019,002,2-Abilene,Confirmed Victim,Female,Asian,8,1
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,0,62
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,1,40
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,10,20
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,11,14
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,12,22
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,13,19
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,14,19
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,15,18
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,16,13
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,17,8
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,2,35
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,3,31
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,4,32
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,5,23
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,6,20
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,7,21
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,8,20
2019,002,2-Abilene,Confirmed Victim,Female,Hispanic,9,23
2019,002,2-Abilene,Confirmed Victim,Female,Native American,1,2
2019,002,2-Abilene,Confirmed Victim,Female,Native American,10,1
2019,002,2-Abilene,Confirmed Victim,Female,Native American,13,1
2019,002,2-Abilene,Confirmed Victim,Female,Native American,2,1
2019,002,2-Abilene,Confirmed Victim,Female,Other,0,17
2019,002,2-Abilene,Confirmed Victim,Female,Other,1,6
2019,002,2-Abilene,Confirmed Victim,Female,Other,10,3
2019,002,2-Abilene,Confirmed Victim,Female,Other,11,1
2019,002,2-Abilene,Confirmed Victim,Female,Other,12,5
2019,002,2-Abilene,Confirmed Victim,Female,Other,13,2
2019,002,2-Abilene,Confirmed Victim,Female,Other,14,1
2019,002,2-Abilene,Confirmed Victim,Female,Other,15,1
2019,002,2-Abilene,Confirmed Victim,Female,Other,16,1
2019,002,2-Abilene,Confirmed Victim,Female,Other,2,6
2019,002,2-Abilene,Confirmed Victim,Female,Other,3,7
2019,002,2-Abilene,Confirmed Victim,Female,Other,4,7
2019,002,2-Abilene,Confirmed Victim,Female,Other,5,4
2019,002,2-Abilene,Confirmed Victim,Female,Other,6,3
2019,002,2-Abilene,Confirmed Victim,Female,Other,7,6
2019,002,2-Abilene,Confirmed Victim,Female,Other,8,7
2019,002,2-Abilene,Confirmed Victim,Female,Other,9,6
2019,002,2-Abilene,Confirmed Victim,Male,African American,0,33
2019,002,2-Abilene,Confirmed Victim,Male,African American,1,10
2019,002,2-Abilene,Confirmed Victim,Male,African American,10,1
2019,002,2-Abilene,Confirmed Victim,Male,African American,11,1
2019,002,2-Abilene,Confirmed Victim,Male,African American,12,4
2019,002,2-Abilene,Confirmed Victim,Male,African American,13,1
2019,002,2-Abilene,Confirmed Victim,Male,African American,14,3
2019,002,2-Abilene,Confirmed Victim,Male,African American,15,2
2019,002,2-Abilene,Confirmed Victim,Male,African American,16,4
2019,002,2-Abilene,Confirmed Victim,Male,African American,17,3
2019,002,2-Abilene,Confirmed Victim,Male,African American,2,4
2019,002,2-Abilene,Confirmed Victim,Male,African American,3,7
2019,002,2-Abilene,Confirmed Victim,Male,African American,4,11
2019,002,2-Abilene,Confirmed Victim,Male,African American,5,8
2019,002,2-Abilene,Confirmed Victim,Male,African American,6,6
2019,002,2-Abilene,Confirmed Victim,Male,African American,7,8
2019,002,2-Abilene,Confirmed Victim,Male,African American,8,4
2019,002,2-Abilene,Confirmed Victim,Male,African American,9,4
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,0,105
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,1,69
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,10,37
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,11,31
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,12,24
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,13,31
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,14,9
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,15,15
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,16,10
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,17,8
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,2,59
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,3,45
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,4,38
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,5,35
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,6,29
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,7,39
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,8,21
2019,002,2-Abilene,Confirmed Victim,Male,Anglo,9,28
2019,002,2-Abilene,Confirmed Victim,Male,Asian,0,1
2019,002,2-Abilene,Confirmed Victim,Male,Asian,11,1
2019,002,2-Abilene,Confirmed Victim,Male,Asian,3,1
2019,002,2-Abilene,Confirmed Victim,Male,Asian,4,1
2019,002,2-Abilene,Confirmed Victim,Male,Asian,6,1
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,0,66
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,1,39
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,10,16
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,11,19
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,12,20
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,13,12
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,14,13
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,15,11
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,16,8
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,17,2
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,2,43
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,3,39
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,4,31
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,5,29
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,6,22
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,7,14
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,8,21
2019,002,2-Abilene,Confirmed Victim,Male,Hispanic,9,10
2019,002,2-Abilene,Confirmed Victim,Male,Native American,14,1
2019,002,2-Abilene,Confirmed Victim,Male,Native American,2,1
2019,002,2-Abilene,Confirmed Victim,Male,Other,0,14
2019,002,2-Abilene,Confirmed Victim,Male,Other,1,9
2019,002,2-Abilene,Confirmed Victim,Male,Other,10,2
2019,002,2-Abilene,Confirmed Victim,Male,Other,11,4
2019,002,2-Abilene,Confirmed Victim,Male,Other,12,3
2019,002,2-Abilene,Confirmed Victim,Male,Other,13,2
2019,002,2-Abilene,Confirmed Victim,Male,Other,14,3
2019,002,2-Abilene,Confirmed Victim,Male,Other,15,2
2019,002,2-Abilene,Confirmed Victim,Male,Other,17,1
2019,002,2-Abilene,Confirmed Victim,Male,Other,2,7
2019,002,2-Abilene,Confirmed Victim,Male,Other,3,5
2019,002,2-Abilene,Confirmed Victim,Male,Other,4,5
2019,002,2-Abilene,Confirmed Victim,Male,Other,5,7
2019,002,2-Abilene,Confirmed Victim,Male,Other,6,10
2019,002,2-Abilene,Confirmed Victim,Male,Other,7,6
2019,002,2-Abilene,Confirmed Victim,Male,Other,8,2
2019,002,2-Abilene,Confirmed Victim,Male,Other,9,1
2019,002,2-Abilene,Confirmed Victim,Unknown,African American,0,1
2019,002,2-Abilene,Confirmed Victim,Unknown,African American,2,1
2019,002,2-Abilene,Confirmed Victim,Unknown,Anglo,0,2
2019,002,2-Abilene,Confirmed Victim,Unknown,Anglo,1,3
2019,002,2-Abilene,Confirmed Victim,Unknown,Anglo,15,1
2019,002,2-Abilene,Confirmed Victim,Unknown,Anglo,6,1
2019,002,2-Abilene,Confirmed Victim,Unknown,Hispanic,1,2
2019,002,2-Abilene,Confirmed Victim,Unknown,Hispanic,13,1
2019,002,2-Abilene,Confirmed Victim,Unknown,Hispanic,2,2
2019,002,2-Abilene,Confirmed Victim,Unknown,Hispanic,3,1
2019,002,2-Abilene,Confirmed Victim,Unknown,Hispanic,4,1
2019,002,2-Abilene,Confirmed Victim,Unknown,Other,1,1
2019,002,2-Abilene,Confirmed Victim,Unknown,Other,7,2
2019,003,3-Arlington,Not Confirmed,Female,African American,0,650
2019,003,3-Arlington,Not Confirmed,Female,African American,1,428
2019,003,3-Arlington,Not Confirmed,Female,African American,10,323
2019,003,3-Arlington,Not Confirmed,Female,African American,11,290
2019,003,3-Arlington,Not Confirmed,Female,African American,12,263
2019,003,3-Arlington,Not Confirmed,Female,African American,13,232
2019,003,3-Arlington,Not Confirmed,Female,African American,14,273
2019,003,3-Arlington,Not Confirmed,Female,African American,15,283
2019,003,3-Arlington,Not Confirmed,Female,African American,16,229
2019,003,3-Arlington,Not Confirmed,Female,African American,17,180
2019,003,3-Arlington,Not Confirmed,Female,African American,18,1
2019,003,3-Arlington,Not Confirmed,Female,African American,2,456
2019,003,3-Arlington,Not Confirmed,Female,African American,3,449
2019,003,3-Arlington,Not Confirmed,Female,African American,4,458
2019,003,3-Arlington,Not Confirmed,Female,African American,5,521
2019,003,3-Arlington,Not Confirmed,Female,African American,6,424
2019,003,3-Arlington,Not Confirmed,Female,African American,7,369
2019,003,3-Arlington,Not Confirmed,Female,African American,8,339
2019,003,3-Arlington,Not Confirmed,Female,African American,9,340
2019,003,3-Arlington,Not Confirmed,Female,African American,Over 18,7
2019,003,3-Arlington,Not Confirmed,Female,African American,Unknown,3
2019,003,3-Arlington,Not Confirmed,Female,Anglo,0,571
2019,003,3-Arlington,Not Confirmed,Female,Anglo,1,421
2019,003,3-Arlington,Not Confirmed,Female,Anglo,10,394
2019,003,3-Arlington,Not Confirmed,Female,Anglo,11,365
2019,003,3-Arlington,Not Confirmed,Female,Anglo,12,364
